id,name,main_artist,key,mode,time_signature,duration_ms_x,danceability,loudness,energy,instrumentalness,liveness,valence,speechiness,tempo,popularity,youtube_views,last_fm_playcount,last_fm_listeners
2z3m8HwzcRe6xvhVGAHA4b,Mah'chemti Masouelti,Khaled,0,0,5,388706,0.559,-21.111,0.162,2.45e-06,0.108,0.324,0.238,108.681,21,16,10,9
6dqtPsiEB910AqktSrWvzm,A jour Msabah Lhal,Cheb Bello,4,0,4,397139,0.598,-2.858,0.976,1.96e-06,0.19,0.793,0.122,91.962,21,244776,17,2
6UBcbampZS3KWR8CBxWkxU,Tahseb Ghi Howa Bnadem,Cheba Dalila,7,1,4,349457,0.659,-2.949,0.868,0.0,0.194,0.695,0.119,88.062,20,3898247,6,2
73YTg3LBGpQtej6cu88o4H,Allo finek habibi,Cheb Mourad,5,1,4,333026,0.631,-9.472,0.756,5.42e-05,0.0722,0.703,0.0955,188.009,20,4027,7,4
4q6JT2kzKNJvchJ8S14lXn,Lahna la l'hih,Cheb Bilal,10,0,4,312379,0.755,-10.199,0.711,0.000241,0.0686,0.887,0.0315,111.969,20,801129,30,17
0E6sEfEI8Z3vgo7Is9MUym,Habibi Chou Ghayarek,Cheb Mourad,1,0,4,432431,0.657,-6.633,0.739,7.2e-05,0.0601,0.674,0.0318,93.989,20,5225666,4,4
4cZZ3qTcxzEgRX1yRmzbWs,Khaloni Nadmar,Cheb Bello,1,1,4,256020,0.722,-6.354,0.841,7e-06,0.202,0.734,0.0537,98.033,20,134887,2,2
7bZaqjETmIjsEo1IKatlAk,Gatli Dini Maak,Kader Japonais,11,0,4,384896,0.522,-6.194,0.897,0.000203,0.231,0.856,0.0969,93.918,20,6806299,138,25
39x8e7Pf4pevTdaeE6A4oH,Goodbye,Cheb Bello,6,0,4,374935,0.652,-4.625,0.902,0.0,0.143,0.968,0.0464,93.944,20,3979385,5,2
2rPZjaiFNULC38kZrSLofL,La Fhamtou El Maoudouaa?,Kader Japonais,2,0,4,340066,0.397,-3.928,0.916,0.0,0.102,0.657,0.254,168.0,20,13492438,111,29
1FaeGIcHdhtFuBf44QzsaL,Manakdarche,Cheb Hasni,7,0,3,345720,0.356,-7.032,0.619,9.83e-05,0.134,0.941,0.0475,85.752,19,2378938,35,14
2D2EUQdfgT2H7gHyAtSAQA,Madanitch netfarkou,Cheb Hasni,4,0,3,291733,0.595,-11.861,0.503,4.34e-06,0.156,0.558,0.0452,138.615,19,2357867,288,87
0Rm2GzJzJjNhvdVeNdfDRZ,Ki El Barah Ki Liyoum Ki Ghedwa,Kader Japonais,11,0,4,300105,0.551,-5.697,0.881,0.0,0.259,0.813,0.142,175.94,19,2916520,82,17
66VsYsMBp6cNvfOxdmr08K,Rana Maghbounine,Cheb Bello,0,0,4,438125,0.475,-7.795,0.743,3.63e-06,0.235,0.779,0.407,93.016,19,127601,24,8
16FYKdciEfEZ4O7q7g6dtP,Baïda mon amour,Cheb Hasni,10,0,4,338893,0.507,-3.051,0.867,0.0,0.699,0.747,0.112,161.547,19,5603710,1068,329
7sGPSkLIDKfjkTKujlaR8I,Tafret Feya,Cheb Bello,2,0,4,289671,0.705,-10.648,0.758,0.0,0.0595,0.918,0.049,94.006,19,1766,2,2
7JggLriHSme8DCWTuza8N0,Aadab Lefrak,Kader Japonais,6,1,4,394350,0.295,-5.775,0.825,1.01e-06,0.34,0.699,0.121,173.697,19,12874480,94,24
4JiyBSkRrSXM5P6bRexH6v,Male hbibti madjatch,Khaled,10,0,4,597266,0.349,-12.482,0.465,1.43e-06,0.0386,0.611,0.0713,79.711,19,5086784,1019,444
6zeGiczcPmGJ9ZmQu1NYsb,Ki Dayer Zwaj Tzawajtih - Remix,Bilal Sghir,1,1,4,260759,0.674,-10.952,0.789,1.37e-06,0.192,0.942,0.0573,92.011,19,3446,3,2
6hEIO8nBfTUG7P3rRVikUL,Mathaslich Fel Maktoub,Cheb Houssem,7,1,4,290495,0.645,-5.881,0.828,0.0,0.0558,0.881,0.0398,88.027,19,11891,0,0
7kEvCUVi0g6eKFeGup02Ii,Mami Mami,Kader Japonais,6,1,4,363670,0.563,-6.06,0.914,3.78e-05,0.127,0.946,0.0582,180.197,19,6989359,135,37
484aNVYEtmZ5jzUkQmZpuy,Roudi Balek,Kader Japonais,3,1,4,198066,0.581,-5.063,0.838,0.0,0.112,0.614,0.245,144.891,19,76816,60,17
4iUZdktHXXCMioZ4KCaHjx,3douya Mel Jma3ti,Cheb Bello,9,1,4,373890,0.583,-3.971,0.95,0.0,0.28,0.632,0.0725,96.013,19,8612145,1,1
1rhFiw3X5dG5OXDJPfvUJZ,Kona Fe Top,Cheb Bello,1,0,4,266057,0.506,-4.569,0.945,0.0,0.621,0.906,0.0718,179.926,19,1674244,2,2
609YofXAHEFzYaQgSPGdiW,Ndir el courage,Kader Japonais,10,1,4,519666,0.502,-3.286,0.949,0.0605,0.313,0.733,0.0542,91.929,19,1363432,178,14
2qHTTdpnjJAUoTeCU5HPV5,Andkom ki dartli - Live,Cheb Djalil,1,1,4,395840,0.676,-9.378,0.904,0.0,0.297,0.9,0.0567,95.988,19,6473,3,3
2ZdhMxlDK0872GMzP2HFSd,Tebri telaab sikla,Cheb Mourad,1,1,4,408000,0.597,-9.625,0.683,0.000376,0.301,0.776,0.0346,91.982,19,70359,18,3
2LyV7jVGbyPNdfXMfqruC4,Ana mazel,Cheb Mami,10,1,3,287266,0.517,-5.004,0.792,2.06e-05,0.128,0.705,0.336,195.067,19,1324293,3666,1471
6tBx6P64T3Omg8BxyjlSJi,Aaytou l 19,Bilal Sghir,7,0,4,303888,0.563,-7.062,0.826,0.0,0.0807,0.865,0.0686,180.158,19,1683716,0,0
4jpTr8cu07HCwdsNheTW5T,Ha dellali,Cheb Mami,5,0,4,227746,0.612,-3.025,0.913,1.67e-06,0.108,0.869,0.0541,158.918,19,55536,577,226
7x560Xq3o80uxSeJKbsAWe,Radouli omri,Warda,4,0,4,222563,0.367,-5.695,0.797,0.0,0.0811,0.474,0.413,92.005,18,707,0,0
4iebHmCn2MhvQrYmcXZ2K8,Bekri Kanet Eniya,Kader Japonais,9,0,4,227466,0.684,-4.841,0.836,2.96e-05,0.0392,0.726,0.207,144.917,18,7627947,15,10
5OzBv2BtPChE64ZyxrnvFW,عشقك يقسف,Bilal Sghir,6,0,3,363206,0.465,-7.413,0.765,0.0,0.414,0.796,0.214,74.238,18,1205075,41,21
4cOenq6nNyZmGg8zHld3yo,Jaya Ou Tebki,Kader Japonais,4,0,4,433698,0.435,-5.435,0.906,0.0,0.498,0.741,0.097,96.121,18,3504745,71,15
2chCE94GIO6HpOEJ8itj0h,Hadi Chira Malha,Cheb Bello,10,0,4,255370,0.619,-9.919,0.814,0.000261,0.353,0.85,0.0777,96.017,18,56089,0,0
6KrRC4MWkGCgxLVvaVvEfm,Maghboune Alik Ntiya,Kader Japonais,2,0,4,304785,0.371,-7.569,0.778,0.0,0.34,0.587,0.14,173.805,18,4316795,138,25
5nDASMOIy80rVQGEXZxFlF,Des fois Aadoua ou des fois Hbiba,Kader Japonais,4,1,4,251080,0.431,-4.375,0.888,3.02e-06,0.13,0.834,0.0999,89.593,18,2400894,27,13
7d0t9CZaHgpf1bJUoMTLqG,Mechi Hassasa,Kader Japonais,4,0,4,578900,0.358,-6.204,0.811,6.33e-05,0.0818,0.715,0.0577,88.315,18,15483537,92,14
74tFs2JzSl76vj4mYXDxX6,Yamina,Khaled,8,1,4,351239,0.736,-13.685,0.588,1.46e-05,0.0581,0.902,0.0389,94.788,18,2719455,4357,1588
5yPkKnGSFnbGQuRp7bCnD4,Intro Oud,Khaled,2,0,4,77986,0.51,-11.284,0.337,0.328,0.174,0.55,0.0868,156.836,18,332,79,51
3kGZ1wAo31RguZjEfkKXf9,Klam Mousiba,Cheb Hasni,10,0,4,335320,0.596,-9.13,0.69,1.34e-06,0.732,0.655,0.0428,80.813,18,37440,5,5
0LcJDKhXJzMMHVP759cA66,Omri omri,Cheb Hasni,1,1,4,358280,0.35,-2.648,0.873,0.0,0.156,0.777,0.0509,159.582,18,453289,369,121
5PMn0jEWWdTfTIk7bMCaHt,Li nabriha rahete,Cheb Mourad,2,0,4,564533,0.65,-10.68,0.816,2.65e-05,0.0522,0.911,0.035,94.002,18,13279788,15,3
35FDB5wOLwxbMC8yQA1tb2,Wlh ma madamti,Cheb Mourad,3,0,4,446520,0.681,-9.547,0.746,0.0,0.0497,0.886,0.0348,93.993,18,1256570,0,0
28pRWLau8WXtz3HHcLyITz,زهري وينت يتفكرني,Cheb Houssem,1,1,4,280737,0.53,-3.138,0.911,0.0,0.197,0.909,0.132,97.811,18,159991,4,3
0DE608YyabWSd5980p3i57,Khalouni N3amar Rassi,Cheb Djalil,11,0,4,454769,0.68,-7.719,0.7,0.0,0.408,0.751,0.0373,91.983,18,5330213,3,3
63MqXokw0gs69FkTWVlwm0,RaYzawjouha Lah Yrebah,Cheb Djalil,5,1,4,415028,0.579,-7.984,0.789,2.46e-06,0.0681,0.876,0.0636,89.954,18,3845,1,1
45FJnzmE8cuEkDRsPWxAIZ,Edini Maâk,Cheb Houssem,2,0,4,582230,0.504,-7.268,0.791,0.00174,0.0944,0.839,0.0428,91.902,18,8366378,1,1
3I7lDw1Tq3jafjghzcYtyW,Had Lkhatra Sayi,Cheb Houssem,6,0,4,430520,0.642,-6.936,0.83,1.34e-06,0.0828,0.765,0.0491,91.941,17,141074,60,13
1cuWJ4ehfEuiQewxyTFCHt,Ghelta w srat,Kader Japonais,0,1,4,339426,0.645,-5.342,0.845,7.19e-05,0.039,0.864,0.0804,89.983,17,119004,61,6
7s1fmw2OR2n2XlVkxm6Ds4,3inehom Mesawsa,Cheb Bello,6,0,4,356336,0.712,-8.311,0.679,1.12e-06,0.11,0.852,0.156,95.971,17,21145990,61,13
4T1J0sryVG19r24DlaFLy4,Litaaraf Lgalbi,Cheb Bello,6,0,4,367464,0.646,-6.867,0.81,0.0,0.55,0.761,0.129,100.244,17,19587,16,7
7xMrJcwaw3k3Wtj26iLXwH,Hwa kassek w khalek - Live,Cheb Djalil,8,0,4,514933,0.561,-9.174,0.894,0.0,0.0784,0.879,0.101,89.745,17,44107,2,2
6CJJz1y5ht9pc1xEbaWRLI,Chems Tal3a,Cheb Bello,4,0,4,464281,0.673,-6.322,0.747,0.0,0.201,0.677,0.0827,91.959,17,6592500,0,0
1xuZUIqMPEaU2t9LDdfIBp,Min Tih Delma,Cheb Djalil,3,0,4,385242,0.637,-10.537,0.836,8.89e-06,0.117,0.913,0.0384,91.953,17,8138033,3,3
2fjiZPwsNjDJhnrd2N8fJR,Dar el aam,Kader Japonais,2,0,4,511946,0.508,-7.134,0.787,3.14e-05,0.065,0.664,0.0893,177.87,17,908011,53,11
4nVhU3GULTbDt1rhYDcaet,Histoire Matmoutch,Kader Japonais,3,0,4,483114,0.502,-6.511,0.892,0.0,0.0811,0.905,0.0852,87.888,17,5337079,44,13
6eDom6QhU8V1VBAJm16XLS,Tal ghyabek ya ghzali,Cheb Hasni,9,1,3,219800,0.733,-3.924,0.799,1.75e-05,0.166,0.829,0.0412,135.671,17,168955,80,43
6epDu254i72ZTxxbVlAWHd,Yali galbi mak,Cheb Hasni,0,0,3,350253,0.798,-14.464,0.469,1.73e-05,0.0919,0.937,0.0473,135.372,17,98971,161,74
0nY6BGwsLyyGFM0PrrGKio,Nebghik M3aya,Cheb Djalil,9,1,4,348038,0.731,-7.938,0.86,1.53e-05,0.0837,0.881,0.0734,96.005,17,409876,0,0
3Zv57M26ieL6iuer0arTzK,Rouhi Ya Wahrane,Khaled,0,1,4,321786,0.498,-11.195,0.501,4.52e-05,0.108,0.882,0.0359,95.455,17,11306366,637,100
46pxTpUiJYlIrzFrYW7Rfj,Ya Loudid,Khaled,4,1,4,402719,0.405,-10.098,0.598,0.000227,0.0873,0.461,0.0339,86.637,17,24,15,15
3YYCGi0wd0fJ8IkwpyBXsF,Fatma Fatma,Cheb Mami,0,1,4,337026,0.782,-9.466,0.762,3.56e-06,0.0545,0.967,0.118,95.325,17,611193,117,66
6W5JBkJ8F4ahyNgiytopdb,Non C'sera Non (Omri Omri) [feat.Swen],Cheb Mami,4,0,4,190640,0.601,-2.595,0.919,0.0,0.161,0.694,0.198,170.055,17,4593093,270,66
3c7u0c7TL3mPJp0dqYblUp,Bouti,Cheb Bello,1,0,4,327053,0.616,-9.676,0.863,9.54e-06,0.0835,0.962,0.0435,175.994,17,44732,24,8
3L6SR8wbargzC3B2K3Xzuf,Bagi Nwali Milliardaire,Cheb Bello,7,0,4,262635,0.631,-4.751,0.954,0.0,0.615,0.795,0.147,108.037,17,148650,71,34
0Obv2x3IeHRUeIwhWt7Nrq,N'sa l'histoire,Cheb Hasni,7,1,4,347400,0.71,-10.599,0.864,0.00159,0.128,0.936,0.0523,93.258,16,440543,54,24
6LhsFJgNLZh1oXi81F2pWE,Galbek Attani B Dhar,Cheb Houssem,5,0,4,245700,0.669,-6.503,0.813,1.92e-05,0.167,0.953,0.0427,172.099,16,1410,0,0
3PDsD7jRUxRVIpM1UMs6cL,Darou Fina Journal,Khaled,8,1,4,284479,0.663,-13.866,0.621,0.0208,0.145,0.785,0.0498,119.568,16,8061,78,22
20nrlJmaCw1ATLeHJ6YQvo,Adouha aaliya djadarmiya,Kader Japonais,11,0,4,368186,0.548,-3.922,0.861,3.19e-05,0.284,0.756,0.0501,97.934,16,3459,43,9
0cbQhlZ5l5RaB739q0pGJ8,Idha enti bikit,Cheb Mami,7,0,4,416693,0.324,-6.542,0.685,0.0,0.107,0.892,0.0553,173.568,16,51012,425,249
4mnmjPD3ajQFcq9MXl3suu,Twahacht Nergod Hani,Cheb Bello,0,0,4,355218,0.785,-5.573,0.815,5.81e-06,0.111,0.816,0.0646,93.99,16,16085125,80,16
2PNVc32sYsO03G4WFQaqJq,Fatma Elachek Hlale,Khaled,8,0,5,355279,0.321,-6.766,0.724,0.0,0.213,0.922,0.0632,108.853,16,28243,86,24
2GYBCLT5APNTUhynorxXE2,3liha Ma Bghatlich,Cheb Bello,0,0,4,298971,0.615,-5.396,0.966,0.0,0.378,0.929,0.0802,95.898,16,8124,10,6
1vV5ozTf2alKO0n3HGVBaC,Aärfak badala,Khaled,10,0,1,372540,0.506,-9.85,0.573,3.01e-06,0.194,0.948,0.0632,169.701,16,112141,0,0
1YO8gBN89Qxes82w8jp50c,Magouani Ida Naskare,Cheb Hasni,1,1,4,299533,0.666,-10.366,0.531,0.175,0.119,0.469,0.0831,94.174,16,38617,26,14
1pxSplry4GmseN7RHfPf6I,Khla dar bouya,Kader Japonais,9,1,4,280533,0.541,-5.698,0.862,0.0,0.0999,0.794,0.117,89.177,16,68468,45,12
5capFPOonIHQTAsbQ89mjQ,Halaou Laou,Cheb Houssem,4,0,4,631533,0.655,-5.695,0.924,0.000387,0.342,0.929,0.0425,98.018,16,76599,71,14
2k4niPJLyhkGmOcC6yTF5g,Filme Li L3abnah (Oscar),Kader Japonais,4,0,4,313026,0.268,-6.556,0.507,1.45e-06,0.0943,0.244,0.0402,73.659,16,711,160,6
0W6EGWsAFml7FWIweiOx4E,Baghia Tatezaoudji Ou Tkhalini,Cheb Houssem,7,0,4,430827,0.616,-5.516,0.896,1.86e-06,0.35,0.953,0.045,91.994,16,24369,66,10
1i5GRdKOPVJq9xOMIeKE0B,Dlemtek Bezaf,Cheb Houssem,5,0,4,430333,0.55,-5.13,0.888,0.0,0.0639,0.964,0.145,176.122,16,1042708,67,8
0IcArqqdY0dWDwFTQV3zZE,achekak historique,Cheb Houssem,7,1,4,252052,0.647,-6.497,0.828,0.0,0.142,0.928,0.0554,172.014,16,7713739,23,7
2N2RWWaEIXzo27BBwb62H0,Alik Maina (feat. Leslie),Cheb Mami,1,0,4,210053,0.784,-2.97,0.839,0.0,0.88,0.704,0.0965,112.006,16,3341822,237,67
5nb6O0M1JGzxd5MUd56gsP,Ana Zahri Win,Cheb Bello,2,0,4,463438,0.54,-3.171,0.888,2.83e-06,0.0972,0.874,0.0425,90.002,16,4118774,3,2
1vV5ozTf2alKO0n3HGVBaC,Aärfak badala,Khaled,10,0,1,372540,0.506,-9.85,0.573,3.01e-06,0.194,0.948,0.0632,169.701,16,112141,0,0
1cGQzKqEV8JoUE2RcfA1p4,Ya Taleb,Khaled,7,1,3,387479,0.454,-12.411,0.688,0.0,0.13,0.967,0.0542,186.818,16,354613,1200,634
1cXzY0ZgoSc4jXA38Xorh2,Haoulou,Cheb Mami,11,0,4,254666,0.69,-8.233,0.831,0.0004,0.0909,0.924,0.0434,116.062,16,869217,17446,5530
2ikyJEesmAf0ilUDl8rNeu,Galbi Howa Sbabi,Cheb Djalil,0,0,4,445805,0.396,-5.759,0.853,0.0,0.645,0.844,0.0644,88.871,16,99015,4,3
6pa4RcUqRoFfLLjHdu10xF,Waâlach sakartni,Cheb Hasni,11,1,4,324760,0.745,-10.864,0.699,0.0498,0.165,0.296,0.069,81.376,16,184,37,20
0QvEFdC2RFVmVmck1bidGR,Chabiba,Cheb Bilal,6,1,4,295666,0.372,-4.51,0.94,0.0,0.352,0.963,0.0945,145.602,16,672270,126,47
5yb1Ph1JweeGk6fxErqEHP,Mani mani,Cheb Hasni,8,1,4,337826,0.457,-3.842,0.741,7.09e-06,0.123,0.82,0.298,183.845,16,243746,1446,905
1vV5ozTf2alKO0n3HGVBaC,Aärfak badala,Cheb Hasni,10,0,1,372540,0.506,-9.85,0.573,3.01e-06,0.194,0.948,0.0632,169.701,16,4212515,0,0
0fTJS6BIB2dhuOgsu9ghfl,Takhti Rassi Wa Tfout,Warda,11,0,4,290818,0.665,-6.314,0.886,3.61e-06,0.332,0.963,0.0596,91.91,16,3169797,0,0
1vV5ozTf2alKO0n3HGVBaC,Aärfak badala,Cheb Hasni,10,0,1,372540,0.506,-9.85,0.573,3.01e-06,0.194,0.948,0.0632,169.701,16,4212515,0,0
65QOn5iT7Jb2e6aRe8Hafk,Tijara,Cheb Bilal,1,1,4,203586,0.692,-3.581,0.881,0.0,0.134,0.933,0.0701,120.035,16,8694063,149,50
30euPO6n50m1O5Uf21LFSH,Ana Zahoue Dani,Khaled,10,0,4,376106,0.374,-10.474,0.627,0.0,0.0989,0.89,0.0665,146.394,16,0,18,11
28H1LLqgRlbPogrqOUIcqY,L3achk Irachi,Cheb Djalil,3,0,4,256946,0.364,-6.693,0.806,0.0,0.382,0.781,0.19,152.01,16,15249489,0,0
3AV1b8QvgxALSE0TTlshdo,Choufou Rwahkom Ki Dayrin Medahatte,Cheba Dalila,11,0,4,358608,0.681,-5.629,0.807,2.49e-06,0.0785,0.859,0.0615,93.956,16,25220776,12,1
6fi1lIuwL2MyioUvfAXJkA,Saha ya khouti,Cheb Bilal,5,1,3,332078,0.63,-8.397,0.801,0.0,0.162,0.62,0.0937,177.171,16,216884,22,15
0yb9BN5QWXmcvnOAEchKeU,Madabia,Khaled,5,0,3,376975,0.479,-8.439,0.571,2.12e-05,0.0641,0.921,0.0405,80.659,15,623757,0,0
0yb9BN5QWXmcvnOAEchKeU,Madabia,Khaled,5,0,3,376975,0.479,-8.439,0.571,2.12e-05,0.0641,0.921,0.0405,80.659,15,623757,0,0
3YVYxGmmcqFQv8eCAR5Xrl,Hay Ouedi,Khaled,6,0,4,337866,0.488,-13.543,0.555,0.154,0.408,0.765,0.0586,93.356,15,5640327,136,81
6Yg7qnYmONqpAespTcLBrc,Mamazareh,Cheb Mami,5,0,3,367640,0.71,-14.344,0.652,0.0165,0.0485,0.966,0.0811,185.572,15,72980,3129,1449
5FEFEJ17saKlWfmzY1mmsH,Yali galbi mak,Cheb Hasni,0,0,3,350253,0.802,-12.579,0.518,2.47e-05,0.0932,0.937,0.048,135.352,15,98971,161,74
6doMkjaZamteprYGlwEYST,Adrani gualbi hassa,Cheb Hasni,2,1,4,354020,0.642,-8.144,0.853,3.9e-06,0.0246,0.868,0.0508,94.277,15,361736,151,53
6dDrIfdWh6WJGjdHEwxNtu,Machi ghardha,Cheb Hasni,10,0,4,285373,0.586,-5.254,0.765,0.00334,0.161,0.616,0.0335,163.618,15,239266,213,17
6Sa70kaTBVNENUcmEMf4Hy,Mouhal nasbar ala waldi,Cheb Hasni,10,0,4,253893,0.598,-7.52,0.673,2.05e-05,0.0885,0.801,0.0536,171.472,15,144999,52,13
1YEK5Omt6p6hCbCWgav8lE,N ti n ti mon amour,Cheb Hasni,1,1,4,291920,0.294,-2.412,0.699,0.0,0.14,0.417,0.0562,165.072,15,70715,20,10
49gN9Ti8qjSKwItCEILvLV,Zarga Galbi Brak,Cheb Hasni,2,1,3,121866,0.604,-6.595,0.97,6.68e-06,0.388,0.668,0.182,156.501,15,31092,14,9
0yb9BN5QWXmcvnOAEchKeU,Madabia,Cheb Hasni,5,0,3,376975,0.479,-8.439,0.571,2.12e-05,0.0641,0.921,0.0405,80.659,15,33926,0,0
0yb9BN5QWXmcvnOAEchKeU,Madabia,Cheb Hasni,5,0,3,376975,0.479,-8.439,0.571,2.12e-05,0.0641,0.921,0.0405,80.659,15,33926,0,0
4dsDoSDAvN4K6m1htPdQjs,Halaman halaman,Cheb Hasni,5,0,3,325586,0.557,-6.201,0.617,0.423,0.144,0.741,0.0306,141.522,15,586,32,16
30VQFjEzNx0JL1WbRB1zrd,Sid el juge,Cheb Mami,0,0,4,361440,0.658,-5.758,0.864,0.000879,0.0601,0.958,0.0646,172.03,15,2251213,0,0
5Ddt8VIYruZdoLiHktmN0F,Had Zine,Cheb Hasni,5,0,4,305853,0.636,-9.535,0.577,0.00093,0.103,0.363,0.0237,99.806,15,3931082,81,33
556Be8PxeJJHR6f8T4AVD4,Common arouahi,Cheb Bilal,0,1,4,331733,0.504,-7.446,0.76,0.0,0.124,0.755,0.0774,174.039,15,161445,17,12
7sLHzvI2AycECqpmakM7pr,Ya hasrah ki kounti tebrini,Cheb Mourad,8,1,4,478013,0.669,-8.886,0.767,6.78e-05,0.0486,0.913,0.0343,93.988,15,120457,4,3
1OY5epFo92PoddBVO0TJde,Fa9r Ou Saada,Warda,5,0,4,359448,0.627,-2.266,0.866,0.0,0.0606,0.961,0.0656,93.972,15,1663,0,0
1LP6brsTDP7D2MsqC1pmrD,Amine,Cheb Bilal,5,0,4,302986,0.513,-7.425,0.755,2.68e-06,0.171,0.77,0.365,140.354,15,1294900,245,85
6tjzf3Rrs8HibJMKM8ZhVX,Risqui omri,Cheb Bilal,1,1,4,328880,0.687,-13.189,0.761,1.14e-05,0.298,0.9,0.0438,105.967,15,812486,142,81
3S6goyMHTGHlm2Pir0BPID,Gualb,Cheb Bilal,1,0,3,298000,0.569,-1.513,0.976,0.014,0.0668,0.842,0.0373,162.748,15,53973131,20,12
1nCn0I06EFx43HkGAlMAvN,شريفه,Cheb Bilal,11,0,4,181756,0.806,-5.342,0.9,0.0,0.0637,0.9,0.113,139.901,15,810,21,12
32LKcUce2AIaHbw3WET4uX,سيد القاضي,Cheb Bilal,0,0,4,361440,0.658,-5.758,0.863,0.000912,0.0601,0.959,0.0647,172.024,15,79570,0,0
6xfY740vyErGY1HeVaKvZM,Sid El Juge,Cheb Bilal,0,0,4,361440,0.658,-5.758,0.863,0.000912,0.0601,0.959,0.0647,172.024,15,8037047,85,52
1ayxpuSr6Ok5svgSR0RN8q,Maraniche à l'aise,Cheb Bilal,7,0,4,290866,0.706,-4.459,0.904,1.2e-06,0.238,0.841,0.0392,93.979,15,94071,46,30
7ic92iShXWNM88SltH7Ont,Chriki,Cheb Bilal,11,0,4,317280,0.815,-6.359,0.866,2.68e-06,0.0538,0.884,0.0905,139.94,15,16724457,1094,416
7KtgCES82xmDL4Rh6ubSzl,Ana naachak ana adalak,Cheb Houssem,7,0,4,754280,0.442,-10.383,0.747,1.73e-05,0.383,0.835,0.0731,88.865,15,1294688,110,37
3sqNkKHH5PKrBXWNO6qjex,Mauvaise affaire,Cheb Bilal,10,0,4,385040,0.652,-6.754,0.812,4.43e-05,0.0903,0.968,0.0471,170.014,15,3333156,99,14
3VN0Btg5ikBqthcSJNSTHk,Alik rani khayef,Bilal Sghir,9,0,4,320173,0.624,-3.904,0.86,0.0,0.257,0.925,0.0404,164.047,15,3659738,6,5
2tqIa8ZUYw1ZlDuNAU8Xui,Lakitek B'mimti,Bilal Sghir,4,0,4,287706,0.59,-4.721,0.771,0.0,0.0785,0.809,0.0641,167.869,15,8214205,22,12
0QRHNomd0WyWWJC2UoPMpj,Tellement Nebghik,Warda,5,0,4,292268,0.657,-9.467,0.757,3.56e-06,0.0506,0.943,0.129,176.041,15,7099062,0,0
5scBGXm2aINeZOMVYtYmVQ,La naza,Cheb Bilal,7,0,4,323573,0.718,-10.346,0.791,0.00336,0.219,0.94,0.0464,138.015,15,5621937,174,53
6WQfhbOn5JTUJ4IVy7KZnO,الفقر و السعادة,Warda,5,0,4,300000,0.696,-1.404,0.892,0.0,0.0541,0.962,0.0617,93.994,15,1810463,0,0
0oPsa59Tdd9zvMFGJwqKXD,Man farekch téléphone,Kader Japonais,5,1,4,426800,0.538,-7.082,0.834,0.0,0.152,0.55,0.447,136.885,15,13880,21,7
2ybrU0Kqop2I9XqENUG8EX,Enti Baghia Wahed,Cheb Houssem,6,0,4,430456,0.442,-6.765,0.798,0.0,0.0739,0.691,0.0702,86.297,15,301434,94,9
5N3zqG2s49NHMBidIhHhsv,Katar Khirek,Cheb Djalil,11,0,4,454827,0.667,-7.786,0.688,0.0,0.398,0.736,0.0384,91.975,15,411,0,0
3KYoTAbeSphbH6Z3Jja2Wd,Malgré Niya Zina,Cheba Dalila,8,1,4,267656,0.587,-4.753,0.769,0.0,0.0793,0.567,0.213,91.925,15,2974149,0,0
0USLQ5lRlqN0K7tHqP3rQW,Di aayza kalem,Cheb Bilal,9,1,3,351173,0.452,-7.722,0.881,0.00523,0.0453,0.97,0.0895,110.371,14,1720,62,27
7nuUGDUBPKeJbfrVvlb2ot,Kont Dayer Fik Confiance,Cheb Bello,9,0,4,333139,0.512,-3.697,0.907,0.0,0.333,0.901,0.0757,89.877,14,32364,3,1
0GZ4esWwB3NMLxpllH5pZg,Achektek Enti,Cheb Houssem,7,0,4,430750,0.495,-5.354,0.886,0.0,0.357,0.926,0.0527,91.907,14,4730,16,6
726ARMr23XTLFXLMaHj76O,الكيس,Cheb Bilal,1,1,4,203760,0.743,-10.525,0.689,0.0,0.216,0.943,0.0718,120.024,14,23057418,0,0
79skD2F5TCW9cjrxoeTwQH,Bravo alik,Cheb Bilal,2,0,4,367594,0.594,-5.613,0.91,1.11e-05,0.0853,0.931,0.0465,170.007,14,38090671,76,32
6oB4TOpIASDgaCqtLUslIA,Hadi hala,Cheb Bilal,10,0,4,346316,0.817,-9.957,0.749,6.28e-05,0.303,0.955,0.102,124.03,14,2267655,196,59
49VFiBXv2EPjsHgrZaL67E,El kes,Cheb Bilal,1,1,4,203760,0.743,-10.525,0.689,0.0,0.216,0.943,0.0718,120.024,14,96822,176,76
4i1svQwpVrYwFnQciZGNWt,Allah kbir,Cheb Bilal,9,1,4,304640,0.576,-4.681,0.97,0.0,0.815,0.812,0.094,140.022,14,928743,148,59
0I0ufvHHGf1nVyrPv5ObeO,AOULIDI,Cheikha Rimitti,10,0,4,318160,0.714,-9.274,0.772,5.59e-05,0.131,0.819,0.0329,98.01,14,197461,221,142
6B156ZWpiWidhWWAMQXhNM,Nif ou el hemma,Cheb Bilal,0,1,4,374066,0.656,-4.056,0.756,4.39e-06,0.187,0.648,0.0522,111.997,14,593242,9,7
5s3isZC5kCvRUZJ5lD9rMt,Men ghirek entia ya a na,Cheb Hasni,7,0,4,371386,0.846,-10.266,0.63,0.00348,0.0413,0.668,0.0502,104.951,14,15902,15,8
