id,name,main_artist,key,mode,time_signature,duration_ms_x,danceability,loudness,energy,instrumentalness,liveness,valence,speechiness,tempo,popularity,youtube_views
5VmlYjTcGRnarHPnZ6OSzH,Ma yefnachi ouadi,Dahmane El Harrachi,5,1,4,385906,0.701,-8.039,0.648,0.224,0.075,0.962,0.0365,108.207,11,569
0DZULpGFVuYemTn5lWMqp5,Assabri ya lebnia / El henna - Pot pourri,Kamel Messaoudi,2,1,3,781303,0.371,-6.028,0.543,1.63e-05,0.196,0.688,0.0362,160.247,11,960
00JynyYeeR7i9BqTrrNR1o,Sahrane ellil,Cheikh el Hasnaoui,8,0,4,184773,0.456,-4.287,0.702,0.00023,0.115,0.577,0.0464,112.421,11,4648
0baJXL0gWYnzBYXu9576AB,aalik belhana ou dhamane,Amar Ezzahi,9,1,4,182042,0.601,-8.685,0.697,0.875,0.148,0.714,0.0369,156.144,11,2107
5CnATEUxAsW2TLHBqlp45k,"Malgré Bedala (From""Les trois frères: le retour""9)",Naima Dziria,0,1,4,520000,0.559,-9.554,0.804,0.00114,0.107,0.539,0.103,157.128,11,11641
1enI3TusFEluP7a2fNsKx7,Mechi ghardi,Kamel Messaoudi,11,0,4,538506,0.547,-8.721,0.638,0.000482,0.113,0.507,0.0338,121.302,11,5227691
7tNoP7dXyYX3IW7KBB2HYG,Ghir liyhab eslahou,Kamel Messaoudi,7,0,4,240373,0.563,-11.413,0.537,0.743,0.208,0.783,0.0424,125.301,11,1322
5EOm7v2G7vSOpl2QvAtqDd,Adji nsseblek,El Hachemi Guerouabi,2,1,4,341000,0.501,-7.339,0.652,0.000235,0.349,0.844,0.0532,111.378,11,119
7eRcCOTWZ0qIr0mfq4hZSr,Ijah erayis,Cheikh el Hasnaoui,8,0,3,374906,0.335,-6.163,0.586,0.804,0.16,0.671,0.0968,77.166,11,213975
2KWxDTbSNq7UvRhATHPvFl,Chebka,El Hachemi Guerouabi,1,1,4,269000,0.399,-6.419,0.792,0.0142,0.425,0.953,0.0368,111.637,11,215573
1pODNqurAQhqHNIRFQVMBo,Habit el youm,Kamel Messaoudi,11,0,3,343386,0.373,-5.396,0.824,0.000431,0.225,0.699,0.032,154.235,11,44667
6CtbMRatLPkV8Fd2B34REe,Sidi men yeshel,El Hachemi Guerouabi,4,0,4,336000,0.463,-7.665,0.623,0.000118,0.341,0.781,0.0615,101.663,11,2337
2Bsfqz0HA1jF7EKKJCnaMd,Ghir elbarah,Dahmane El Harrachi,8,1,4,317293,0.63,-8.812,0.441,0.000801,0.108,0.546,0.0701,95.726,11,1348
4dmJTHtFWxiLOiTahWXx6j,El barah,El Hachemi Guerouabi,9,1,5,296000,0.415,-8.026,0.469,1.9e-06,0.15,0.936,0.0342,156.106,11,2232513
5GduU6lkc1OZhUWT73TOAn,Laboud sghir ichib,Kamel Messaoudi,5,1,4,291780,0.44,-11.858,0.421,7.39e-06,0.326,0.534,0.0473,114.435,10,154435
6CJzTd4zfiidorzidldtr7,Ya sahbi,Cheikh el Hasnaoui,7,0,3,176386,0.316,-6.496,0.826,0.0,0.2,0.962,0.0368,89.416,10,23254
76M9GHl4iQaPuft8FFV0PH,Ya rabbi ya sattar,Dahmane El Harrachi,0,1,4,308053,0.662,-9.475,0.498,0.0,0.0969,0.754,0.0431,102.546,10,299981
5LUyKhBM09BNDHECKaAyEf,Nadia,Cheikh el Hasnaoui,1,0,4,257079,0.504,-5.057,0.611,1.51e-06,0.068,0.938,0.0371,105.445,10,393187
40vUvZsUgM7N9rfWc8IO8E,Ya dzair,Dahmane El Harrachi,11,1,4,371200,0.429,-5.637,0.551,0.00142,0.112,0.711,0.0432,114.493,10,43051
2mpK6OSL31WgrVA5I1hCOv,Elli heb slahou,Dahmane El Harrachi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,10,1404354
1RQSjR2XjdV3gpyfgT2l5O,Ya mirat elryam,Kamel Messaoudi,2,0,3,441549,0.502,-8.054,0.668,0.0,0.446,0.796,0.0356,97.512,10,338557
2mpK6OSL31WgrVA5I1hCOv,Elli heb slahou,Dahmane El Harrachi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,10,1404354
7BTJ0hk9gwc2Qsso1LXJWQ,An sghier,Kamel Messaoudi,9,0,3,211200,0.492,-5.375,0.826,0.0409,0.277,0.956,0.0338,147.162,10,30358
40vUvZsUgM7N9rfWc8IO8E,Ya dzair,Dahmane El Harrachi,11,1,4,371200,0.429,-5.637,0.551,0.00142,0.112,0.711,0.0432,114.493,10,43051
3UoE1ssF5I1D50ocztElhQ,Al youm rah,Kamel Messaoudi,8,1,4,614440,0.609,-6.217,0.683,0.00293,0.381,0.474,0.0338,109.082,10,2148918
3rLn08zyJW0nCwodk9dxFU,Ouryenfagh manahder - Kabyle,Kamel Messaoudi,10,1,4,442524,0.66,-8.943,0.626,0.000426,0.131,0.726,0.112,136.461,10,735865
40vUvZsUgM7N9rfWc8IO8E,Ya dzair,Dahmane El Harrachi,11,1,4,371200,0.429,-5.637,0.551,0.00142,0.112,0.711,0.0432,114.493,10,43051
4BmPjxFQO5PfrJnRJhv8Og,Ya ouled el ghorba,Cheikh el Hasnaoui,1,1,4,362933,0.403,-8.965,0.538,0.000406,0.259,0.889,0.0417,188.78,10,4254
0F4IBy6UrO4U0Dhx42eWxx,Ana lememhon,Kamel Messaoudi,11,0,4,302229,0.648,-8.204,0.797,0.277,0.092,0.779,0.0388,111.748,10,502936
2mpK6OSL31WgrVA5I1hCOv,Elli heb slahou,Dahmane El Harrachi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,10,1404354
7sEjnPGZHrHlZIFIKvDj4s,Chouffou massar,El Hachemi Guerouabi,0,1,4,530000,0.547,-4.935,0.819,0.691,0.106,0.926,0.0403,97.465,10,1984
2NKMcKHgXfugVBcbjSznuc,Ana ouenti ya guitara,Amar Ezzahi,9,1,4,182042,0.482,-6.4,0.818,0.893,0.353,0.558,0.0467,161.572,10,1833
40vUvZsUgM7N9rfWc8IO8E,Ya dzair,Kamel Messaoudi,11,1,4,371200,0.429,-5.637,0.551,0.00142,0.112,0.711,0.0432,114.493,10,451450
40vUvZsUgM7N9rfWc8IO8E,Ya dzair,Kamel Messaoudi,11,1,4,371200,0.429,-5.637,0.551,0.00142,0.112,0.711,0.0432,114.493,10,451450
40vUvZsUgM7N9rfWc8IO8E,Ya dzair,Kamel Messaoudi,11,1,4,371200,0.429,-5.637,0.551,0.00142,0.112,0.711,0.0432,114.493,10,451450
2ZwnRGwq0eiyNvyvHeXRhR,Echamaa,Kamel Messaoudi,7,0,3,601826,0.551,-16.808,0.289,0.000267,0.154,0.654,0.0476,129.025,10,2444693
2mpK6OSL31WgrVA5I1hCOv,Elli heb slahou,Kamel Messaoudi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,10,552058
2t67e5qDyMVcbV8AkbNeTp,Zinouba,Amar Ezzahi,2,1,4,1286362,0.519,-10.641,0.36,2.46e-05,0.106,0.726,0.0563,145.924,10,1572054
3nMvjVb2iSMc7hlCoVQqRA,Mkhiless,Amar Ezzahi,2,1,4,809283,0.504,-4.857,0.65,4.33e-06,0.0779,0.941,0.0451,124.804,10,655
40vUvZsUgM7N9rfWc8IO8E,Ya dzair,El Hachemi Guerouabi,11,1,4,371200,0.429,-5.637,0.551,0.00142,0.112,0.711,0.0432,114.493,10,316
5RPUJUiyRapTsR3FyEJ4od,Chabia Hafla - Pt. 1,Kamel Messaoudi,2,0,4,1131813,0.487,-11.851,0.391,0.0143,0.0919,0.457,0.0453,146.478,10,210
40vUvZsUgM7N9rfWc8IO8E,Ya dzair,El Hachemi Guerouabi,11,1,4,371200,0.429,-5.637,0.551,0.00142,0.112,0.711,0.0432,114.493,10,316
40vUvZsUgM7N9rfWc8IO8E,Ya dzair,El Hachemi Guerouabi,11,1,4,371200,0.429,-5.637,0.551,0.00142,0.112,0.711,0.0432,114.493,10,316
05xYMiqBsSGNhj0jRPsdKu,Khalouni fi hali khalouni,Kamel Messaoudi,0,1,4,562346,0.503,-13.668,0.471,0.0155,0.19,0.788,0.0501,112.269,10,5875
5FZVNLEExwE95Hesna88m7,Ya Fatma,Cheikh el Hasnaoui,9,0,4,197593,0.496,-10.548,0.569,2.95e-05,0.416,0.963,0.0422,109.713,10,51006
2mpK6OSL31WgrVA5I1hCOv,Elli heb slahou,Kamel Messaoudi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,10,552058
2mpK6OSL31WgrVA5I1hCOv,Elli heb slahou,Kamel Messaoudi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,10,552058
2mpK6OSL31WgrVA5I1hCOv,Elli heb slahou,El Hachemi Guerouabi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,10,1404354
2mpK6OSL31WgrVA5I1hCOv,Elli heb slahou,El Hachemi Guerouabi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,10,1404354
2mpK6OSL31WgrVA5I1hCOv,Elli heb slahou,El Hachemi Guerouabi,7,0,4,363973,0.653,-10.411,0.483,6.62e-06,0.428,0.891,0.034,101.708,10,1404354
5BMgmhG3iEiiqeOLUJ38Rt,Samhini,Dahmane El Harrachi,11,0,4,473120,0.431,-6.345,0.786,0.0283,0.111,0.549,0.0391,127.88,9,1892982
7qqS82ti5MjwDU4G2Dl1fO,Yal aadra,Kamel Messaoudi,2,1,3,287293,0.51,-6.226,0.781,0.549,0.423,0.966,0.0317,158.717,9,17523
49KDBXjCMvH2zRdGGhUm7u,Elli fat mat,Dahmane El Harrachi,11,0,4,344600,0.627,-12.659,0.446,1.49e-05,0.0991,0.943,0.0794,94.721,9,12694
49KDBXjCMvH2zRdGGhUm7u,Elli fat mat,El Hachemi Guerouabi,11,0,4,344600,0.627,-12.659,0.446,1.49e-05,0.0991,0.943,0.0794,94.721,9,443
5BMgmhG3iEiiqeOLUJ38Rt,Samhini,Dahmane El Harrachi,11,0,4,473120,0.431,-6.345,0.786,0.0283,0.111,0.549,0.0391,127.88,9,1892982
6KLMMwqTsKfal5KDSPRaiG,El far'h,Kamel Messaoudi,11,0,4,475386,0.456,-2.695,0.892,0.0264,0.177,0.581,0.0455,126.266,9,119
5BMgmhG3iEiiqeOLUJ38Rt,Samhini,El Hachemi Guerouabi,11,0,4,473120,0.431,-6.345,0.786,0.0283,0.111,0.549,0.0391,127.88,9,201
5BOO8bTF48LT14w5WdUoGQ,Red balek,Cheikh el Hasnaoui,11,1,4,369746,0.706,-10.886,0.638,0.00148,0.352,0.803,0.0674,103.336,9,34792
49KDBXjCMvH2zRdGGhUm7u,Elli fat mat,El Hachemi Guerouabi,11,0,4,344600,0.627,-12.659,0.446,1.49e-05,0.0991,0.943,0.0794,94.721,9,443
5BMgmhG3iEiiqeOLUJ38Rt,Samhini,Dahmane El Harrachi,11,0,4,473120,0.431,-6.345,0.786,0.0283,0.111,0.549,0.0391,127.88,9,1892982
49KDBXjCMvH2zRdGGhUm7u,Elli fat mat,El Hachemi Guerouabi,11,0,4,344600,0.627,-12.659,0.446,1.49e-05,0.0991,0.943,0.0794,94.721,9,443
5BMgmhG3iEiiqeOLUJ38Rt,Samhini,El Hachemi Guerouabi,11,0,4,473120,0.431,-6.345,0.786,0.0283,0.111,0.549,0.0391,127.88,9,201
5BMgmhG3iEiiqeOLUJ38Rt,Samhini,El Hachemi Guerouabi,11,0,4,473120,0.431,-6.345,0.786,0.0283,0.111,0.549,0.0391,127.88,9,201
6ibKyk44vyHjg6ET13ztZQ,Wach dani,El Hachemi Guerouabi,0,1,4,370000,0.601,-4.991,0.867,0.0782,0.129,0.968,0.0344,100.049,9,3866
4EnJImF32MZV0rP94GL3kl,Ettir eli walfotou,Abdelkader Chaou,9,0,3,536566,0.433,-11.738,0.359,4.48e-06,0.0603,0.868,0.0349,140.347,9,653252
5BMgmhG3iEiiqeOLUJ38Rt,Samhini,Kamel Messaoudi,11,0,4,473120,0.431,-6.345,0.786,0.0283,0.111,0.549,0.0391,127.88,9,29063
4wnjPITfr1KXSrMkg3SVjR,Dahmane mat,Kamel Messaoudi,0,1,4,433373,0.558,-7.803,0.732,0.00164,0.509,0.859,0.0394,108.68,9,422
7nlUaiQJYujKnrrt9KVQ7A,Alaymani fi liati la zarouk m'hani - Live,Kamel Messaoudi,0,1,4,488893,0.43,-9.402,0.621,0.887,0.222,0.505,0.0383,112.09,9,410
3obGOJ700v00yun6aYPjtB,Essalam,Cheikh el Hasnaoui,10,0,4,211160,0.646,-4.194,0.611,2.56e-06,0.0723,0.868,0.0969,89.172,9,23254
49KDBXjCMvH2zRdGGhUm7u,Elli fat mat,Kamel Messaoudi,11,0,4,344600,0.627,-12.659,0.446,1.49e-05,0.0991,0.943,0.0794,94.721,9,136537
49KDBXjCMvH2zRdGGhUm7u,Elli fat mat,Kamel Messaoudi,11,0,4,344600,0.627,-12.659,0.446,1.49e-05,0.0991,0.943,0.0794,94.721,9,136537
49KDBXjCMvH2zRdGGhUm7u,Elli fat mat,Kamel Messaoudi,11,0,4,344600,0.627,-12.659,0.446,1.49e-05,0.0991,0.943,0.0794,94.721,9,136537
6lQfusSITpL2f1T5c461SS,M'chiti,Kamel Messaoudi,10,0,4,603833,0.518,-11.455,0.488,0.00289,0.378,0.446,0.031,104.373,9,6744
7pyILxyPhJgVoE7NLmOytR,Man houa rouhi ou rahti,Kamel Messaoudi,2,1,3,253328,0.345,-4.967,0.872,0.0188,0.187,0.96,0.0547,159.706,9,17523
2tjnpHQQTJaEPybHHpbOQx,Baba hnini,Kamel Messaoudi,4,0,4,490520,0.605,-8.962,0.735,0.000534,0.243,0.455,0.0862,102.404,9,426525
2Q2iDU0tLT4hFQk840Ms91,El djafi,Amar Ezzahi,6,0,4,182042,0.72,-7.814,0.862,0.894,0.27,0.86,0.0347,129.33,9,54300
23dkkYxzGPptLXVUnlaXdj,Enoujourn fellil,Dahmane El Harrachi,5,0,4,260186,0.45,-8.896,0.519,0.00652,0.103,0.947,0.122,97.623,9,924
3osI0L1wN8GiAgBg66fdLQ,Phalestine,Amar Ezzahi,9,1,4,182042,0.664,-5.82,0.914,0.798,0.62,0.754,0.0342,123.385,9,553946
49KDBXjCMvH2zRdGGhUm7u,Elli fat mat,Dahmane El Harrachi,11,0,4,344600,0.627,-12.659,0.446,1.49e-05,0.0991,0.943,0.0794,94.721,9,12694
3zcl69qKAyQb4GCPy8v0M9,Marit fermlah b'halou makmoul zin - Live,Kamel Messaoudi,0,1,4,873000,0.417,-8.517,0.621,0.18,0.127,0.395,0.0355,114.194,9,1009
49KDBXjCMvH2zRdGGhUm7u,Elli fat mat,Dahmane El Harrachi,11,0,4,344600,0.627,-12.659,0.446,1.49e-05,0.0991,0.943,0.0794,94.721,9,12694
03Bvb6NiWfg7bh0al0LEOT,Alger Alger,Cheikh el Hasnaoui,9,0,1,304706,0.38,-7.205,0.392,0.0,0.31,0.348,0.0343,117.45,9,9467
3ynIwblUatbwxLh8mKqFOK,Koub ya saki / Assaki - Enchainer,Amar Ezzahi,6,1,4,1514613,0.596,-15.196,0.304,1.9e-05,0.118,0.657,0.0684,126.602,9,507
5Tj7wM4kMpezqs1A6AyUef,Djiti ou chkitili,Kamel Messaoudi,11,0,4,230840,0.61,-9.271,0.668,0.779,0.115,0.55,0.0278,131.472,9,2039
5BMgmhG3iEiiqeOLUJ38Rt,Samhini,Kamel Messaoudi,11,0,4,473120,0.431,-6.345,0.786,0.0283,0.111,0.549,0.0391,127.88,9,29063
5BMgmhG3iEiiqeOLUJ38Rt,Samhini,Kamel Messaoudi,11,0,4,473120,0.431,-6.345,0.786,0.0283,0.111,0.549,0.0391,127.88,9,29063
4UvYwMgh87d2RTnYUQ4wPA,Mathabinich waalah,Kamel Messaoudi,7,1,4,303506,0.539,-8.372,0.613,0.00187,0.182,0.612,0.0442,124.209,9,1829
3Mxg2bVeByM9YicskMqvVj,Ghadar kasek / Hat noubi ya saki / Ouaski el bahia - Pot pourri,Amar Ezzahi,5,1,3,89209,0.389,-5.067,0.754,4.14e-05,0.106,0.967,0.0455,187.548,9,93
06o4uFwM9ylWpsvMGFbCTL,Lehnina memti,El Hachemi Guerouabi,2,1,4,959400,0.534,-8.238,0.465,0.000343,0.181,0.685,0.186,94.516,8,518
2g3nVobN4dsn7eT7dWtdPR,Chilet layani - Live,Kamel Messaoudi,2,0,4,471853,0.455,-5.653,0.753,0.208,0.09,0.684,0.0435,107.812,8,20
75H0i19Girk1XpyyDtPKjT,Chafar,Amar Ezzahi,9,1,3,426990,0.464,-12.547,0.000246,0.379,0.135,0.973,0.0384,98.796,8,585778
06o4uFwM9ylWpsvMGFbCTL,Lehnina memti,El Hachemi Guerouabi,2,1,4,959400,0.534,-8.238,0.465,0.000343,0.181,0.685,0.186,94.516,8,518
06o4uFwM9ylWpsvMGFbCTL,Lehnina memti,El Hachemi Guerouabi,2,1,4,959400,0.534,-8.238,0.465,0.000343,0.181,0.685,0.186,94.516,8,518
2kxn3pT1fY7IdgsfkWvXG3,Ya el menfi,Cheikh el Hasnaoui,5,1,4,633760,0.498,-2.132,0.558,3.61e-06,0.112,0.683,0.0327,110.569,8,9365
1vx34hvanKJ7FIsUFk9qB5,Ah ya dak el habib / Harramt bik nouaassi / Hin tesfar laachia / Ya essagi / Ya mahl ldjoudi / Ya ilahi la taadhab djouarhi / Ya khaleq lechia / Ya rassoul allah enta habib - Live Enchainer,El Hachemi Guerouabi,7,1,4,3604992,0.298,-23.859,0.361,0.0727,0.946,0.907,0.0445,168.927,8,79
3BbypQrBMsWCvdtZRkjq7V,Ya m'hamed,El Hachemi Guerouabi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,8,669
3BbypQrBMsWCvdtZRkjq7V,Ya m'hamed,Dahmane El Harrachi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,8,1892982
31cwXXaeRaMuWy6z8quDuW,Saadi Ya Ma,Naima Dziria,5,0,3,175946,0.335,-3.603,0.933,0.0,0.488,0.965,0.0468,181.226,8,13446
3BbypQrBMsWCvdtZRkjq7V,Ya m'hamed,Dahmane El Harrachi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,8,1892982
1Hl3liJZccRKhQt9cuYpd8,Matoual delil,Cheikh el Hasnaoui,10,1,4,256946,0.432,-5.058,0.827,0.000398,0.188,0.785,0.0473,102.336,8,0
5OCnOHGSdr4eGUsUYDcHyW,Ana li lahoua daini,El Hachemi Guerouabi,4,0,3,445000,0.505,-5.042,0.813,0.383,0.128,0.969,0.0339,147.472,8,7901
3BbypQrBMsWCvdtZRkjq7V,Ya m'hamed,Kamel Messaoudi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,8,2444693
4vWI090kpq0AgzVmFUFx4H,Lal alik nghir,Naima Dziria,6,1,3,299066,0.374,-5.771,0.884,9.44e-05,0.333,0.779,0.0745,98.912,8,5458
5xrQMLl5fsq7x7nKP59hdl,Youm el djamäa - Remasterisé,Abdelkader Chaou,9,0,4,313333,0.439,-8.915,0.554,1.15e-06,0.307,0.838,0.0416,170.815,8,288
3BbypQrBMsWCvdtZRkjq7V,Ya m'hamed,Kamel Messaoudi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,8,2444693
3BbypQrBMsWCvdtZRkjq7V,Ya m'hamed,Kamel Messaoudi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,8,2444693
5gbcMYSOTjPmUePArDN2No,Nseblek Ya Omri,Naima Dziria,7,0,4,238186,0.542,-3.881,0.894,0.0,0.13,0.839,0.0547,100.175,8,12379
06o4uFwM9ylWpsvMGFbCTL,Lehnina memti,Kamel Messaoudi,2,1,4,959400,0.534,-8.238,0.465,0.000343,0.181,0.685,0.186,94.516,8,386194
06o4uFwM9ylWpsvMGFbCTL,Lehnina memti,Kamel Messaoudi,2,1,4,959400,0.534,-8.238,0.465,0.000343,0.181,0.685,0.186,94.516,8,386194
06o4uFwM9ylWpsvMGFbCTL,Lehnina memti,Kamel Messaoudi,2,1,4,959400,0.534,-8.238,0.465,0.000343,0.181,0.685,0.186,94.516,8,386194
5Qr0i2MULsr6buiO9oqIHX,Ma fadtni bi massala - Live,Kamel Messaoudi,11,1,4,263560,0.362,-9.991,0.539,0.945,0.146,0.551,0.0348,111.075,8,425
35bu0mNg3T41X2EuPZgty8,Ouine houma hbabi,Dahmane El Harrachi,2,1,4,578813,0.452,-9.171,0.488,0.00221,0.16,0.786,0.0544,150.84,8,5885
6JDXawXhLbzUKQMjm9KJnk,Rahou m'kadar,Kamel Messaoudi,11,0,3,347893,0.402,-0.301,0.939,0.00127,0.294,0.747,0.0347,154.066,8,937
4uGOV3gmWA0Kf5zBeCLN1o,Aziz aliya,Kamel Messaoudi,4,0,3,400453,0.637,-1.792,0.883,0.711,0.202,0.892,0.0288,141.215,8,30320
4pZdV7JaY0gLCv3vzmzJd5,Ya lwarqua,El Hachemi Guerouabi,0,0,4,235000,0.642,-8.358,0.602,0.0403,0.0983,0.93,0.0339,102.107,8,46
3BbypQrBMsWCvdtZRkjq7V,Ya m'hamed,Dahmane El Harrachi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,8,1892982
3BbypQrBMsWCvdtZRkjq7V,Ya m'hamed,El Hachemi Guerouabi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,8,669
06o4uFwM9ylWpsvMGFbCTL,Lehnina memti,Dahmane El Harrachi,2,1,4,959400,0.534,-8.238,0.465,0.000343,0.181,0.685,0.186,94.516,8,518
6mmlDZrhP7hNguAJOTWOtJ,Mal hbibi maalou - Remasterisé,Abdelkader Chaou,1,0,3,287506,0.544,-6.306,0.863,0.000175,0.296,0.967,0.0773,81.82,8,248
00VYXzLW9NKmHSSPIrV7I7,Dak ezzine ala slamtou,Dahmane El Harrachi,0,0,4,319826,0.602,-9.705,0.541,2.84e-05,0.135,0.768,0.0485,116.352,8,71775
06o4uFwM9ylWpsvMGFbCTL,Lehnina memti,Dahmane El Harrachi,2,1,4,959400,0.534,-8.238,0.465,0.000343,0.181,0.685,0.186,94.516,8,518
3BbypQrBMsWCvdtZRkjq7V,Ya m'hamed,El Hachemi Guerouabi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,8,669
06o4uFwM9ylWpsvMGFbCTL,Lehnina memti,Dahmane El Harrachi,2,1,4,959400,0.534,-8.238,0.465,0.000343,0.181,0.685,0.186,94.516,8,518
2Ri73nincnkeooldo6XNac,Ah ya moulay,El Hachemi Guerouabi,11,0,3,130120,0.367,-4.183,0.839,6.49e-05,0.238,0.688,0.0437,114.615,7,165
6j3KA6819EOsSBEp0Ko1FT,Fadhma,Cheikh el Hasnaoui,9,0,3,197413,0.483,-8.019,0.69,0.000129,0.391,0.96,0.0634,80.186,7,51006
2Ri73nincnkeooldo6XNac,Ah ya moulay,El Hachemi Guerouabi,11,0,3,130120,0.367,-4.183,0.839,6.49e-05,0.238,0.688,0.0437,114.615,7,165
0R1rn2ApGYiGfCnfsAaKZZ,Enti rahti,Dahmane El Harrachi,9,0,3,444280,0.511,-4.227,0.793,0.00588,0.231,0.919,0.0452,100.792,7,878
55Mrl9Go2ITxNgAusL2qs2,Ya elmiaradj - Enchainer,Amar Ezzahi,9,1,3,839887,0.644,-10.512,0.493,0.0035,0.111,0.715,0.0309,110.488,7,125
4kySCfJAVoLXbfpOBidjXU,Lakit ana khoudat / Youm Eldjeaa / Zayrat elwali - Pot Pourri,Amar Ezzahi,9,1,4,1658948,0.4,-10.302,0.479,0.000364,0.0686,0.691,0.0364,149.257,7,32
5DlxraVnWV3hmB2PcZ38cY,Ya el ouahdani,Amar Ezzahi,1,1,4,1003657,0.602,-9.031,0.722,0.0127,0.406,0.774,0.0391,107.711,7,19463
4tFV7xj83UBznld58VGJ6p,"Qolou li nass (From ""Délice Paloma"")",Naima Dziria,4,1,4,313973,0.664,-8.282,0.857,0.000415,0.152,0.82,0.0618,100.96,7,181866
6jJbG1yhvYN7bSPBa7bspk,El Houta,Naima Dziria,5,1,4,141933,0.569,-3.907,0.924,0.0,0.315,0.677,0.0646,102.895,7,9168
1hq98wCKQzJwggWnWb6d6x,Elmadi rani ghlakt babou ou kdit - Live,El Hachemi Guerouabi,2,1,4,563453,0.382,-3.802,0.824,0.288,0.301,0.903,0.0584,125.852,7,301
2Vhsm5mxbUJT3oG5Siu5TE,El hal ahroub maak,Dahmane El Harrachi,1,1,4,513120,0.344,-3.645,0.805,0.136,0.0818,0.928,0.0438,144.94,7,2448
2Ri73nincnkeooldo6XNac,Ah ya moulay,Kamel Messaoudi,11,0,3,130120,0.367,-4.183,0.839,6.49e-05,0.238,0.688,0.0437,114.615,7,30395
2Ri73nincnkeooldo6XNac,Ah ya moulay,Kamel Messaoudi,11,0,3,130120,0.367,-4.183,0.839,6.49e-05,0.238,0.688,0.0437,114.615,7,30395
2Ri73nincnkeooldo6XNac,Ah ya moulay,Kamel Messaoudi,11,0,3,130120,0.367,-4.183,0.839,6.49e-05,0.238,0.688,0.0437,114.615,7,30395
6EPnUr0I4mqyJNN3LwCGja,Boutabani,Cheikh el Hasnaoui,0,1,4,163066,0.427,-7.652,0.769,0.384,0.271,0.856,0.126,59.341,7,11188
2Wu3I6pEyTgEWpOPHLyHyE,Anta houit ghzala - Enchainer,Amar Ezzahi,4,0,4,740018,0.509,-18.182,0.419,0.0263,0.565,0.795,0.0322,103.494,7,433
2Ri73nincnkeooldo6XNac,Ah ya moulay,Dahmane El Harrachi,11,0,3,130120,0.367,-4.183,0.839,6.49e-05,0.238,0.688,0.0437,114.615,7,1892982
1ZUQZ3eikoMBuxNKAqAvi8,Ya bahr elkamali,Amar Ezzahi,0,1,4,340008,0.35,-10.027,0.625,0.0156,0.769,0.961,0.0681,61.707,7,23511
50oV5BYDXUlfhfjL1GoTl9,Mahboubi loukan,Amar Ezzahi,7,1,4,1060012,0.663,-12.249,0.379,2.13e-05,0.166,0.664,0.0638,119.225,7,1204
2Ri73nincnkeooldo6XNac,Ah ya moulay,Dahmane El Harrachi,11,0,3,130120,0.367,-4.183,0.839,6.49e-05,0.238,0.688,0.0437,114.615,7,1892982
3pvBtmUCVzkWEwbSuH0Sie,Ya ahl lahoua raht tssal,Amar Ezzahi,4,0,4,1111003,0.627,-5.478,0.591,1.61e-05,0.135,0.854,0.046,143.951,7,430
4wTtiTpgen9FX0duoyRSVB,Ya el Marsen - Pot pourri,Amar Ezzahi,9,1,4,2282196,0.473,-10.812,0.713,1.65e-05,0.289,0.758,0.039,117.701,7,98
460L6vgw97Dvi5oMPtwHR4,Kahwa wa latay / Fi el hobi wassal - Enchainer,Abdelkader Chaou,9,0,4,796921,0.504,-9.892,0.447,0.000793,0.131,0.848,0.0591,106.458,7,19447
4lPYp3sFBYUP8yGP5AZe7N,Rebbi el maâboud,Cheikh el Hasnaoui,0,1,4,343160,0.576,-8.467,0.504,4.52e-06,0.154,0.813,0.0377,99.748,7,59222
5WwAeerX2sEbOQpvl5PR3U,Ya qoum sallou ala mohamed / Ya ouaadi ma bqat dounia / Ya goumriet lebroudj / Mkhilass / Ouine douak ya taleb / Aya naawlou ya hbibi - Live Enchainer,El Hachemi Guerouabi,2,1,4,3003821,0.425,-27.767,0.197,0.00523,0.186,0.574,0.0479,130.165,7,22
